gene321	GO:0005737 GO:0030154 GO:0005515 GO:0030509 GO:0030326 GO:0017053
gene322	GO:0046664 GO:0016020 GO:0008354 GO:0016055 GO:0007349 GO:0048813 GO:0035147 GO:0007395 GO:0005525 GO:0007405 GO:0007377 GO:0030239 GO:0001737 GO:0007173 GO:0046663 GO:0035099 GO:0007254 GO:0042060 GO:0008347 GO:0007374 GO:0035298 GO:0007264 GO:0035149 GO:0008045 GO:0045011 GO:0016203 GO:0007422 GO:0006897 GO:0045184 GO:0007368 GO:0007370 GO:0003924 GO:0035277 GO:0019900 GO:0050770 GO:0016318 GO:0005938 GO:0000910
gene323	GO:0006508 GO:0004252
gene324	GO:0005488 GO:0044464
gene325	GO:0007411 GO:0008594 GO:0005912 GO:0046664 GO:0004713 GO:0005524 GO:0005515 GO:0045011 GO:0007394 GO:0005737 GO:0006468
gene326	GO:0030349 GO:0045121 GO:0033344 GO:0017111 GO:0045335 GO:0000166 GO:0015485 GO:0005548 GO:0010742 GO:0060155 GO:0005624 GO:0032488 GO:0007040 GO:0050702 GO:0030819 GO:0043691 GO:0005543 GO:0055091 GO:0031267 GO:0008509 GO:0016197 GO:0007186 GO:0032367 GO:0033700 GO:0034188 GO:0005887 GO:0017127 GO:0045834 GO:0042632
gene327	GO:0007427 GO:0006941 GO:0008307 GO:0000146 GO:0042623 GO:0005524 GO:0003779 GO:0005863 GO:0042803 GO:0030241
gene328	GO:0007629 GO:0006072 GO:0005811 GO:0006127 GO:0005509 GO:0004368 GO:0009331 GO:0005739
gene329	GO:0016323 GO:0009790 GO:0016324 GO:0005245 GO:0006816 GO:0006936 GO:0005509 GO:0042045 GO:0005891
gene330	GO:0006241 GO:0006541 GO:0003883 GO:0003700
gene331	GO:0016020 GO:0016758
gene332	GO:0060271 GO:0045502 GO:0035085
gene333	GO:0009950 GO:0007175 GO:0008270 GO:0005509 GO:0004871 GO:0007476 GO:0016874 GO:0007298 GO:0006508 GO:0005515 GO:0005634
gene334	GO:0016787
gene335	GO:0008143 GO:0008022 GO:0005829
gene336	GO:0016798
gene337	GO:0006120 GO:0005747 GO:0003954
gene338	GO:0008367
gene339	GO:0003743 GO:0006979 GO:0008286 GO:0045792 GO:0042594 GO:0006641 GO:0001558 GO:0019731 GO:0045947 GO:0019933 GO:0008190
gene340	GO:0035006 GO:0004252 GO:0006508
gene341	GO:0006810 GO:0033036 GO:0044424
gene342	GO:0006281 GO:0003914
gene343	GO:0046498 GO:0003690 GO:0043234 GO:0010216 GO:0008270 GO:0016458 GO:0010424 GO:0016564 GO:0045322 GO:0046499 GO:0008327 GO:0051718 GO:0000792 GO:0005657 GO:0042127 GO:0019904 GO:0045892 GO:0005634 GO:0046500
gene344	GO:0008360 GO:0006468 GO:0012501 GO:0004710
gene345	GO:0005886 GO:0042067
gene346	GO:0060027 GO:0048011 GO:0046825 GO:0035265 GO:0042445 GO:0007507 GO:0007409 GO:0004726 GO:0005624 GO:0043274 GO:0046676 GO:0005829 GO:0046887 GO:0019904 GO:0048609 GO:0043560 GO:0051463 GO:0009967 GO:0009755 GO:0043234 GO:0001725 GO:0006470 GO:0030054 GO:0060125 GO:0006641 GO:0051428 GO:0040014 GO:0005625 GO:0000187 GO:0005158 GO:0042593 GO:0005739
gene347	GO:0016020 GO:0016780
gene348	GO:0046030 GO:0044464
gene349	GO:0008152
gene350	GO:0007033 GO:0030384 GO:0007626 GO:0043473 GO:0048666 GO:0005515
gene351	GO:0046693 GO:0006006 GO:0008364 GO:0004344 GO:0005576
gene352	GO:0016020
gene353	GO:0005515
gene354	GO:0005737 GO:0000228 GO:0000796 GO:0007076 GO:0046982
gene355	GO:0006468 GO:0004672 GO:0006914
gene356	GO:0005488 GO:0004674 GO:0050770 GO:0051124 GO:0048749 GO:0001737 GO:0006468
gene357	GO:0004713 GO:0034111 GO:0008595 GO:0008592 GO:0032402 GO:0033267 GO:0004728 GO:0005625 GO:0004708 GO:0032968 GO:0048812 GO:0051384 GO:0005829 GO:0008293 GO:0032839 GO:0003056 GO:0004707 GO:0006979 GO:0045597 GO:0032320 GO:0005886 GO:0043204 GO:0048471 GO:0030216 GO:0005794 GO:0007173 GO:0005524 GO:0045500 GO:0030335 GO:0048313 GO:0007298 GO:0008283 GO:0047496 GO:0005874 GO:0000187 GO:0051291 GO:0005938 GO:0007067 GO:0017016 GO:0031435 GO:0048678 GO:0042386
gene358	GO:0000718 GO:0001673 GO:0048873 GO:0007126 GO:0005856 GO:0000794 GO:0051276 GO:0030097 GO:0006261 GO:0000724 GO:0006297 GO:0016605 GO:0005515 GO:0003697 GO:0008284 GO:0005737 GO:0001701 GO:0003682 GO:0005662
gene359	GO:0016787
gene360	GO:0008080 GO:0005622 GO:0005515 GO:0006493
gene361	GO:0008233
gene362	GO:0030170 GO:0005743 GO:0006520 GO:0009058 GO:0016769 GO:0008890
gene363	GO:0005634 GO:0006464
gene364	GO:0051537 GO:0005749 GO:0009055 GO:0006099 GO:0006121 GO:0008177 GO:0005506
gene365	GO:0005840 GO:0003735 GO:0006412
gene366	GO:0031145 GO:0051437 GO:0051436 GO:0005839 GO:0005634 GO:0005829 GO:0004298
gene367	GO:0007265 GO:0001751 GO:0008103 GO:0008355 GO:0008283 GO:0005737 GO:0045172 GO:0019904 GO:0007059 GO:0004863 GO:0045448 GO:0016483 GO:0005634 GO:0006588 GO:0007294
gene368	GO:0046872 GO:0008152 GO:0043169 GO:0008233
gene369	GO:0005488
gene370	GO:0060027 GO:0030046 GO:0005515 GO:0016319 GO:0008302 GO:0008355 GO:0030708 GO:0045859 GO:0046777 GO:0007349 GO:0004713 GO:0001702 GO:0008064 GO:0005829 GO:0045172 GO:0046872 GO:0007391 GO:0051480 GO:0007254 GO:0018108 GO:0030717 GO:0008335 GO:0005524 GO:0007435 GO:0030723
gene371	GO:0006548 GO:0006035 GO:0001838 GO:0008293 GO:0035158 GO:0008362
gene372	GO:0016491 GO:0008152
gene373	GO:0006120 GO:0051287 GO:0009055 GO:0005747 GO:0003954
gene374	GO:0050896 GO:0050794
gene375	GO:0016740
gene376	GO:0006458 GO:0006626 GO:0005811 GO:0005759 GO:0005524 GO:0051082 GO:0042026 GO:0009408
gene377	GO:0046872 GO:0016491 GO:0044464
gene378	GO:0003951 GO:0008152
gene379	GO:0008036 GO:0005184 GO:0008188 GO:0016021 GO:0004948 GO:0007166
gene380	GO:0048066 GO:0004511 GO:0008344 GO:0009072 GO:0042423 GO:0005506 GO:0042053 GO:0007619
gene381	GO:0005737 GO:0005643 GO:0005625 GO:0005515 GO:0007165 GO:0005098
gene382	GO:0005737 GO:0004356 GO:0006538 GO:0007416 GO:0045213 GO:0006542
gene383	GO:0008553 GO:0046933 GO:0000221 GO:0015986 GO:0005524 GO:0046961
gene384	GO:0009060 GO:0005743 GO:0005507 GO:0009055 GO:0020037 GO:0006810 GO:0016021 GO:0022900 GO:0004129
gene385	GO:0008152 GO:0005739
gene386	GO:0005737 GO:0005488 GO:0019642 GO:0004459 GO:0055114
gene387	GO:0005840 GO:0006464 GO:0003735 GO:0006412
gene388	GO:0005529 GO:0007417 GO:0006457 GO:0005788 GO:0005509 GO:0051082 GO:0008270 GO:0042048 GO:0005783
gene389	GO:0016740 GO:0043234
gene390	GO:0046872 GO:0008152 GO:0043169 GO:0008233
gene391	GO:0004643 GO:0006189 GO:0005515 GO:0003937 GO:0031100
gene392	GO:0003779 GO:0007507
gene393	GO:0005515 GO:0005829 GO:0043234
gene394	GO:0001764 GO:0048190 GO:0009605 GO:0008103 GO:0021766 GO:0006605 GO:0042470 GO:0045172 GO:0007088 GO:0004497 GO:0019904 GO:0021987 GO:0046958 GO:0005694 GO:0000077 GO:0004863 GO:0009314 GO:0007093 GO:0019899 GO:0005634 GO:0007294 GO:0035308 GO:0044419 GO:0005739
gene395	GO:0006744 GO:0046914 GO:0019538 GO:0016491
gene396	GO:0016020 GO:0042953 GO:0005041 GO:0005509
gene397	GO:0006591 GO:0030170 GO:0005759 GO:0004587
gene398	GO:0005509 GO:0016021 GO:0006874 GO:0006816 GO:0005789 GO:0005219 GO:0006936
gene399	GO:0005488 GO:0044237 GO:0016616 GO:0044238
gene400	GO:0004638 GO:0006189 GO:0004639 GO:0009320 GO:0005524
gene401	GO:0030170 GO:0008483
gene402	GO:0030170 GO:0016769 GO:0004758 GO:0009058
gene403	GO:0003857 GO:0050327 GO:0018454 GO:0006637 GO:0005488 GO:0004303 GO:0005811 GO:0047035 GO:0047022 GO:0055114 GO:0008209 GO:0008210 GO:0008205 GO:0005829 GO:0005739
gene404	GO:0016740 GO:0006350
gene405	GO:0007254
gene406	GO:0008448 GO:0006044
gene407	GO:0030879 GO:0007595 GO:0002762 GO:0004550 GO:0006241 GO:0043015 GO:0005792 GO:0005525 GO:0005882 GO:0005829 GO:0006165 GO:0042802 GO:0005813 GO:0006183 GO:0000287 GO:0006228 GO:0042493 GO:0051591 GO:0050679 GO:0004536 GO:0048471 GO:0043388 GO:0005625 GO:0005634 GO:0005524
gene408	GO:0005829 GO:0042176 GO:0043234 GO:0005488 GO:0030234
gene409	GO:0046872 GO:0016023 GO:0016020
gene410	GO:0045155 GO:0005743 GO:0005759 GO:0020037 GO:0006810 GO:0022900
gene411	GO:0005758 GO:0006825 GO:0016531
gene412	GO:0005488 GO:0044464
gene413	GO:0004364
gene414	GO:0006357 GO:0006367 GO:0005672 GO:0016251
gene415	GO:0030170 GO:0006520 GO:0004123
gene416	GO:0004872 GO:0005509 GO:0016020
gene417	GO:0048500 GO:0045900 GO:0008312 GO:0005515 GO:0006614
gene418	GO:0008152 GO:0004074
gene419	GO:0005576 GO:0005737 GO:0005125 GO:0030372 GO:0008283
gene420	GO:0008553 GO:0046933 GO:0000275 GO:0015986 GO:0006911 GO:0046961 GO:0005811
gene421	GO:0005737 GO:0048016 GO:0009992 GO:0016234 GO:0005506 GO:0016044 GO:0019310 GO:0050113
gene422	GO:0008535 GO:0005743 GO:0007585 GO:0005507 GO:0009055 GO:0004129
gene423	GO:0042147 GO:0031901 GO:0045184 GO:0016307 GO:0005515 GO:0045121 GO:0006898
gene424	GO:0004518
gene425	GO:0007018 GO:0043234 GO:0005525 GO:0051258 GO:0005198 GO:0003924 GO:0005874
gene426	GO:0005762 GO:0003735
gene427	GO:0044237 GO:0050662 GO:0003824
gene428	GO:0046872
gene429	GO:0007411 GO:0045475 GO:0048148 GO:0008603 GO:0048149 GO:0005515 GO:0016301 GO:0007165 GO:0001932 GO:0005737 GO:0005952
gene430	GO:0005643 GO:0065002 GO:0051028
gene431	GO:0005685 GO:0003729 GO:0000381
gene432	GO:0003899 GO:0005736 GO:0046872 GO:0006360
gene433	GO:0030170 GO:0006520 GO:0005759 GO:0003867 GO:0009448
gene434	GO:0043190 GO:0005215
gene435	GO:0007010 GO:0006810 GO:0005515 GO:0051649 GO:0005856 GO:0042995 GO:0007399 GO:0065007
gene436	GO:0005488 GO:0016301
gene437	GO:0009055 GO:0016020
gene438	GO:0016020
gene439	GO:0016624 GO:0043231 GO:0055114 GO:0006096
gene440	GO:0000022 GO:0003735 GO:0005811 GO:0022627 GO:0006412
gene441	GO:0003899 GO:0005665 GO:0003677 GO:0006350
gene442	GO:0004672
gene443	GO:0046872
gene444	GO:0003735 GO:0022627 GO:0006412
gene445	GO:0030528 GO:0045449
gene446	GO:0016021 GO:0004872 GO:0007155 GO:0005509
gene447	GO:0005488
gene448	GO:0000910 GO:0016021 GO:0005874 GO:0042626 GO:0045298 GO:0007052 GO:0051258 GO:0007094 GO:0005524 GO:0007018 GO:0005515 GO:0019730 GO:0003924 GO:0005819 GO:0005200 GO:0005811 GO:0005525
gene449	GO:0007306 GO:0020037 GO:0004601 GO:0005576 GO:0042600 GO:0006911
gene450	GO:0006506 GO:0033185 GO:0035269 GO:0005624 GO:0004582 GO:0004169 GO:0005515 GO:0018406 GO:0005789 GO:0019348
gene451	GO:0006488 GO:0000009 GO:0005783
gene452	GO:0005856 GO:0005839 GO:0005515 GO:0006511 GO:0005829 GO:0004298
gene453	GO:0005625 GO:0055114 GO:0019322 GO:0008114 GO:0005792 GO:0019521 GO:0009051 GO:0031406 GO:0005515 GO:0004616 GO:0050661 GO:0005529
gene454	GO:0002119 GO:0005762 GO:0003735 GO:0040010 GO:0009792 GO:0006412
gene455	GO:0008270 GO:0007049 GO:0006476 GO:0035035 GO:0005874 GO:0045843 GO:0042903 GO:0043130 GO:0003677 GO:0006342 GO:0017136 GO:0051287 GO:0008134 GO:0005737 GO:0042826
gene456	GO:0005488 GO:0016301
gene457	GO:0055114 GO:0004602 GO:0006979
gene458	GO:0001649 GO:0035118 GO:0051216 GO:0045743 GO:0050509 GO:0031224 GO:0015012 GO:0001707 GO:0042803 GO:0005783 GO:0042328 GO:0030516
gene459	GO:0044464
gene460	GO:0005737 GO:0000776 GO:0007094 GO:0005828 GO:0005635
gene461	GO:0016020 GO:0007165
gene462	GO:0016787
gene463	GO:0030170 GO:0006520 GO:0016829
gene464	GO:0016491 GO:0005506 GO:0016020 GO:0005783
gene465	GO:0044444 GO:0043229
gene466	GO:0006351 GO:0030528 GO:0005794 GO:0005515
gene467	GO:0016874 GO:0044267
gene468	GO:0048731 GO:0016043
gene469	GO:0005737 GO:0008258 GO:0006915 GO:0006979 GO:0032006
gene470	GO:0005578
gene471	GO:0042742 GO:0006979 GO:0009055 GO:0020037 GO:0005509 GO:0004601 GO:0016021 GO:0050660
gene472	GO:0007369 GO:0045454 GO:0048240 GO:0006508 GO:0006120 GO:0043159 GO:0019861 GO:0005759 GO:0004148 GO:0042391 GO:0050660
gene473	GO:0006270 GO:0005654 GO:0005664 GO:0005515 GO:0007612
gene474	GO:0046872
gene475	GO:0004300
gene476	GO:0006457 GO:0005783 GO:0051082 GO:0005886
gene477	GO:0008415 GO:0044255 GO:0005777 GO:0005829
gene478	GO:0008553 GO:0046933 GO:0000275 GO:0015986 GO:0040007 GO:0007286 GO:0006911 GO:0005524 GO:0046961 GO:0005811
gene479	GO:0016020 GO:0005777 GO:0008152 GO:0003824
gene480	GO:0004723 GO:0001837 GO:0007269 GO:0007507 GO:0051533 GO:0005955 GO:0005509 GO:0005829 GO:0016192 GO:0008597 GO:0008021 GO:0006470 GO:0008633 GO:0005516
gene481	GO:0003702 GO:0005634 GO:0006355
gene482	GO:0005840 GO:0003735 GO:0042254 GO:0006414
gene483	GO:0004505 GO:0005506 GO:0055114 GO:0016597 GO:0006559
gene484	GO:0007417 GO:0046872 GO:0008347 GO:0007298 GO:0004222 GO:0006911 GO:0030516 GO:0007220
gene485	GO:0008415 GO:0007224 GO:0018318
gene486	GO:0004872
gene487	GO:0003899 GO:0005665 GO:0003677 GO:0006366
gene488	GO:0020037 GO:0004497 GO:0009055 GO:0005739
gene489	GO:0046872 GO:0043231 GO:0016780 GO:0016020
gene490	GO:0005840 GO:0003735 GO:0006412
gene491	GO:0016887 GO:0005524 GO:0033667 GO:0006911
gene492	GO:0004766
gene493	GO:0030246 GO:0005975 GO:0016853
gene494	GO:0016020
gene495	GO:0005488
gene496	GO:0003824
gene497	GO:0005743 GO:0016021 GO:0006810
gene498	GO:0006865
gene499	GO:0006094 GO:0005310 GO:0006835 GO:0016021 GO:0005739
gene500	GO:0050809 GO:0042049 GO:0004857 GO:0000062
gene501	GO:0005515 GO:0007015 GO:0001700 GO:0048812 GO:0005856 GO:0050794 GO:0042995 GO:0030054 GO:0016331
gene502	GO:0000022 GO:0003735 GO:0022625 GO:0006412
gene503	GO:0005743 GO:0018063 GO:0016829
gene504	GO:0008270 GO:0006476 GO:0003677 GO:0006342 GO:0017136 GO:0051287 GO:0006471 GO:0003950
gene505	GO:0008553 GO:0000276 GO:0015986 GO:0005756
gene506	GO:0006351 GO:0005488
gene507	GO:0005886
gene508	GO:0004386 GO:0005488
gene509	GO:0005978 GO:0004373
gene510	GO:0005737 GO:0006730 GO:0000036 GO:0009058 GO:0016742 GO:0055114 GO:0016155 GO:0009258 GO:0031177
gene511	GO:0006355 GO:0003677
gene512	GO:0005622 GO:0016881 GO:0005515 GO:0006511 GO:0007420
gene513	GO:0004518
gene514	GO:0005743 GO:0003985 GO:0005515 GO:0005759 GO:0030955 GO:0008152
gene515	GO:0005923 GO:0005198
gene516	GO:0020037
gene517	GO:0030054 GO:0005604 GO:0005938
gene518	GO:0003857 GO:0050327 GO:0018454 GO:0006637 GO:0005488 GO:0004303 GO:0005811 GO:0047035 GO:0047022 GO:0055114 GO:0008209 GO:0008210 GO:0008205 GO:0005829 GO:0005739
gene519	GO:0044464
gene520	GO:0006120 GO:0005747 GO:0050662 GO:0003954
gene521	GO:0004020 GO:0005524 GO:0000103 GO:0004781
gene522	GO:0016324 GO:0015992 GO:0015078 GO:0016471 GO:0016820
gene523	GO:0008237 GO:0005578 GO:0006508 GO:0005509 GO:0008270
gene524	GO:0005856 GO:0005737 GO:0008092 GO:0019898
gene525	GO:0005515
gene526	GO:0003899 GO:0030528 GO:0008270 GO:0005665 GO:0003677 GO:0005700 GO:0005515 GO:0000166 GO:0005671 GO:0042789 GO:0035065 GO:0004402 GO:0043189
gene527	GO:0046872 GO:0016567 GO:0004842
gene528	GO:0005829 GO:0055114 GO:0006749 GO:0005792 GO:0007165 GO:0050662 GO:0004791
gene529	GO:0008233 GO:0004866
gene530	GO:0006917 GO:0006139 GO:0008803 GO:0004081
gene531	GO:0008553 GO:0000221 GO:0015986 GO:0046961
gene532	GO:0003730 GO:0008187 GO:0007224 GO:0017148 GO:0007446 GO:0000380 GO:0009994 GO:0000900 GO:0048025 GO:0046660 GO:0048027 GO:0007541 GO:0019099 GO:0000166 GO:0007131 GO:0007281 GO:0019101 GO:0008083 GO:0007549
gene533	GO:0005747 GO:0003954
gene534	GO:0005634 GO:0006355
gene535	GO:0005794 GO:0005515 GO:0048133 GO:0016020 GO:0007179
gene536	GO:0048066 GO:0004511 GO:0008344 GO:0009072 GO:0042423 GO:0005506 GO:0016597 GO:0042053 GO:0007619
gene537	GO:0016021 GO:0006035 GO:0001838 GO:0035158 GO:0035159 GO:0008362 GO:0004100
gene538	GO:0005488
gene539	GO:0006979 GO:0030382 GO:0043069 GO:0016006 GO:0048749 GO:0000266
gene540	GO:0019941 GO:0051246 GO:0043687 GO:0019787
gene541	GO:0016056 GO:0007430 GO:0007602 GO:0004605 GO:0005635 GO:0005790 GO:0005887
gene542	GO:0005737 GO:0051439
gene543	GO:0016021 GO:0005215 GO:0030135 GO:0030133
gene544	GO:0016251 GO:0003677 GO:0005669 GO:0003743 GO:0006366
gene545	GO:0005751 GO:0004129
gene546	GO:0005839 GO:0006511 GO:0005634 GO:0005829 GO:0004298
gene547	GO:0006888 GO:0016020 GO:0005783
gene548	GO:0003824
gene549	GO:0008233 GO:0006465 GO:0016021 GO:0005787
gene550	GO:0005488 GO:0006897 GO:0016020
gene551	GO:0046872
gene552	GO:0003743 GO:0006367 GO:0008026 GO:0016251 GO:0005524 GO:0005674
gene553	GO:0003735 GO:0005811 GO:0003723 GO:0022627 GO:0006412
gene554	GO:0003824
gene555	GO:0005750 GO:0008121 GO:0005811 GO:0009055 GO:0048039 GO:0006122
gene556	GO:0046872 GO:0006783 GO:0005829 GO:0004655
gene557	GO:0031981 GO:0006397 GO:0006417 GO:0045451 GO:0003729
gene558	GO:0016772 GO:0070050
gene559	GO:0031625 GO:0009887 GO:0006915 GO:0008283 GO:0006511 GO:0004842 GO:0019005
gene560	GO:0000166 GO:0003723
gene561	GO:0005488 GO:0030433 GO:0005730 GO:0006916 GO:0004842 GO:0000151 GO:0006986 GO:0001701 GO:0016020 GO:0005783
gene562	GO:0005811 GO:0004450 GO:0055114 GO:0006099 GO:0006102 GO:0005739 GO:0006097
gene563	GO:0006461 GO:0030866 GO:0007420 GO:0030864 GO:0035090 GO:0019901
gene564	GO:0030331 GO:0050681 GO:0035259 GO:0045944 GO:0046983 GO:0046966 GO:0005634
gene565	GO:0005703 GO:0003729 GO:0000381 GO:0030530 GO:0000785 GO:0035062
gene566	GO:0008270 GO:0006476 GO:0003677 GO:0006342 GO:0017136 GO:0051287
gene567	GO:0007548
gene568	GO:0005750 GO:0005811 GO:0020037 GO:0006122 GO:0045153
gene569	GO:0008233
gene570	GO:0006810 GO:0006631 GO:0005777 GO:0043190 GO:0005524 GO:0016887 GO:0005515 GO:0005215 GO:0005887
gene571	GO:0007427 GO:0022409 GO:0004872 GO:0031982 GO:0035050 GO:0005515 GO:0007432 GO:0016199 GO:0008201 GO:0048813 GO:0005887
gene572	GO:0005840 GO:0003735 GO:0006412 GO:0019843
gene573	GO:0016992 GO:0051536 GO:0009107
gene574	GO:0007612 GO:0007638 GO:0016319 GO:0006646 GO:0016773 GO:0055059 GO:0016301
gene575	GO:0005887 GO:0016019 GO:0045089 GO:0007165 GO:0005576 GO:0050830
gene576	GO:0006511 GO:0051246 GO:0043687 GO:0019787
gene577	GO:0000015 GO:0005811 GO:0004634 GO:0000287 GO:0006096
gene578	GO:0006189 GO:0005515 GO:0004642 GO:0005829
gene579	GO:0048731 GO:0005911 GO:0007163 GO:0045165 GO:0051301 GO:0048468 GO:0022607 GO:0008105 GO:0016327 GO:0005912 GO:0048477
gene580	GO:0051287 GO:0008137 GO:0005506 GO:0010181 GO:0006810 GO:0005747 GO:0051539 GO:0022900
gene581	GO:0004842 GO:0000151 GO:0016567
gene582	GO:0040010 GO:0000786 GO:0009792 GO:0008360 GO:0003677 GO:0010171 GO:0007155 GO:0002119 GO:0006334 GO:0001740
gene583	GO:0016020 GO:0016491 GO:0005506 GO:0009055 GO:0017143
gene584	GO:0007411 GO:0016361 GO:0007455 GO:0016319 GO:0007476 GO:0004703 GO:0007405 GO:0007179 GO:0048185 GO:0032924 GO:0048179 GO:0040018 GO:0048813 GO:0006468 GO:0007346
gene585	GO:0044464 GO:0005576
gene586	GO:0006464 GO:0008023
gene587	GO:0005746 GO:0008750 GO:0016021 GO:0055114 GO:0009055 GO:0006099 GO:0051287 GO:0003957 GO:0050661 GO:0015992
gene588	GO:0051179 GO:0030054 GO:0030036 GO:0007399 GO:0042995 GO:0030154 GO:0005515 GO:0015629 GO:0009653
gene589	GO:0016740
gene590	GO:0005515 GO:0030234
gene591	GO:0007224 GO:0050821 GO:0005578 GO:0005515 GO:0016055
gene592	GO:0005840 GO:0003735 GO:0006412
gene593	GO:0000280 GO:0006979 GO:0008095 GO:0051209 GO:0007629 GO:0016319 GO:0005220 GO:0007591 GO:0005789 GO:0030322
gene594	GO:0016787 GO:0006685
gene595	GO:0070011
gene596	GO:0005488
gene597	GO:0016021 GO:0005215 GO:0030135 GO:0030133
gene598	GO:0016021 GO:0004872 GO:0030154 GO:0007399
gene599	GO:0005524 GO:0006096 GO:0004396
gene600	GO:0007560 GO:0003704 GO:0007517 GO:0005634 GO:0003677
gene601	GO:0008152 GO:0004090
gene602	GO:0046872
gene603	GO:0007165 GO:0045087 GO:0031224 GO:0005515
gene604	GO:0016491 GO:0005506
gene605	GO:0003824
gene606	GO:0009987
gene607	GO:0008013 GO:0060070 GO:0005667 GO:0003700 GO:0046686 GO:0051597
gene608	GO:0007492 GO:0045176 GO:0030032 GO:0030027 GO:0008360 GO:0005515 GO:0001555 GO:0048617 GO:0007409 GO:0001756 GO:0048340 GO:0050821 GO:0030950 GO:0016021 GO:0048570 GO:0008407 GO:0006911 GO:0035050 GO:0005737 GO:0007520 GO:0007528 GO:0032880 GO:0045175 GO:0001843 GO:0008078 GO:0010172 GO:0007354 GO:0030866 GO:0005886 GO:0001701
gene609	GO:0006120 GO:0005747 GO:0003954
gene610	GO:0004363
gene611	GO:0005887
gene612	GO:0005762 GO:0003735 GO:0006412
gene613	GO:0009987 GO:0005488
gene614	GO:0005811 GO:0009055 GO:0005759 GO:0006635 GO:0003995 GO:0050660
gene615	GO:0005488
gene616	GO:0004175 GO:0008540 GO:0016887 GO:0006511 GO:0005524 GO:0005634 GO:0005829
gene617	GO:0008535 GO:0006783 GO:0008495 GO:0016021 GO:0031966
gene618	GO:0016740
gene619	GO:0005545 GO:0044464
gene620	GO:0008270 GO:0005622
gene621	GO:0008270 GO:0007049 GO:0006476 GO:0035035 GO:0005874 GO:0045843 GO:0042903 GO:0043130 GO:0003677 GO:0006342 GO:0017136 GO:0051287 GO:0008134 GO:0005737 GO:0042826
gene622	GO:0005762 GO:0003735 GO:0006412
gene623	GO:0004115 GO:0004867 GO:0048101 GO:0005509 GO:0007165 GO:0030162 GO:0009187
gene624	GO:0006810 GO:0042745 GO:0042402 GO:0008080 GO:0006584
gene625	GO:0005740
gene626	GO:0003676
gene627	GO:0005488 GO:0016301 GO:0050794
gene628	GO:0006120 GO:0008137 GO:0006810 GO:0016021 GO:0031966
gene629	GO:0003735 GO:0015935 GO:0006412
gene630	GO:0005515 GO:0006446 GO:0001933
gene631	GO:0016491 GO:0008076
gene632	GO:0048037 GO:0003824
gene633	GO:0005758 GO:0006825 GO:0016531
gene634	GO:0008594 GO:0007629 GO:0007630 GO:0019941 GO:0051246 GO:0004842 GO:0016567 GO:0007412 GO:0007625
gene635	GO:0003743 GO:0016986 GO:0006352 GO:0006355 GO:0003677 GO:0005669 GO:0005737 GO:0005886
gene636	GO:0006727 GO:0016887 GO:0044425
gene637	GO:0006468 GO:0004692
gene638	GO:0004872 GO:0019894 GO:0006911
gene639	GO:0006468 GO:0004696 GO:0007219 GO:0008355 GO:0051124 GO:0030162 GO:0035309 GO:0007507 GO:0006355 GO:0008407 GO:0045610 GO:0045475 GO:0009649 GO:0030178 GO:0030707 GO:0007350 GO:0042306 GO:0046959 GO:0005524 GO:0007476 GO:0045879
gene640	GO:0030674 GO:0008270 GO:0051017 GO:0051015 GO:0035317 GO:0048812 GO:0035017 GO:0048800 GO:0031941 GO:0008407 GO:0048477
gene641	GO:0007482 GO:0042335 GO:0000910 GO:0016021 GO:0007349 GO:0016081 GO:0007317 GO:0005484 GO:0031629 GO:0006886 GO:0006936 GO:0005886
gene642	GO:0042802 GO:0030177 GO:0007249 GO:0019904 GO:0005956 GO:0008605 GO:0004674
gene643	GO:0044464
gene644	GO:0007613 GO:0006541 GO:0007626 GO:0005739
gene645	GO:0055114 GO:0046872 GO:0016491
gene646	GO:0030528 GO:0045475 GO:0006357 GO:0032922 GO:0003677 GO:0005515 GO:0045187 GO:0045893
gene647	GO:0004360 GO:0016051 GO:0005737 GO:0005529
gene648	GO:0004019 GO:0006164 GO:0000287 GO:0005525
gene649	GO:0045892 GO:0042078 GO:0042803 GO:0032909 GO:0060391 GO:0007507 GO:0035019 GO:0031290 GO:0045705 GO:0010862 GO:0005829 GO:0007480 GO:0010718 GO:0030707 GO:0001666 GO:0060395 GO:0030509 GO:0045944 GO:0010843 GO:0001702 GO:0032444 GO:0030616 GO:0009952 GO:0051098 GO:0016563 GO:0009953 GO:0003700 GO:0008285 GO:0005518 GO:0045887 GO:0001658 GO:0003702 GO:0060021 GO:0007476 GO:0030308 GO:0048663 GO:0046332 GO:0007183 GO:0030718
gene650	GO:0005839 GO:0006511 GO:0005634 GO:0005829 GO:0004298
gene651	GO:0006508 GO:0004252
gene652	GO:0008302 GO:0035183 GO:0045169 GO:0000212 GO:0030724 GO:0007282 GO:0007294 GO:0030723 GO:0051297 GO:0030721 GO:0048135 GO:0045170 GO:0003779 GO:0005811 GO:0005886
gene653	GO:0006633 GO:0016740 GO:0005739
gene654	GO:0016600 GO:0005198
gene655	GO:0016740
gene656	GO:0007399 GO:0048468 GO:0016043
gene657	GO:0007419 GO:0003676 GO:0008347 GO:0055059 GO:0045035 GO:0045180 GO:0007422 GO:0016360 GO:0005112 GO:0007400 GO:0045746 GO:0007513 GO:0050767 GO:0007622 GO:0008104 GO:0042694 GO:0005634
